URL,Last Modified,Second Prefix
https://www.essex.ac.uk/staff/knowledge-exchange-and-commercialisation/commercialising-research,2025-01-23,staff
https://www.essex.ac.uk/staff/knowledge-exchange-and-commercialisation/types-of-knowledge-exchange,2025-01-23,staff
https://www.essex.ac.uk/staff/knowledge-exchange-and-commercialisation/how-the-university-supports-knowledge-exchange,2025-01-23,staff
https://www.essex.ac.uk/staff/knowledge-exchange-and-commercialisation/academic-consultancy-with-external-organisations,2025-01-23,staff
https://www.essex.ac.uk/staff/knowledge-exchange-and-commercialisation/making-a-difference,2025-01-23,staff
https://www.essex.ac.uk/staff/knowledge-exchange-and-commercialisation/research-partnerships-with-industry-funded-by-research-councils,2025-01-23,staff
https://www.essex.ac.uk/staff/knowledge-exchange-and-commercialisation/research-and-enterprise-related-contracts,2025-01-23,staff
https://www.essex.ac.uk/staff/knowledge-exchange-and-commercialisation/intellectual-property-protection-and-exploitation,2025-01-23,staff
https://www.essex.ac.uk/staff/it-services/zoom,2025-01-09,staff
https://www.essex.ac.uk/staff/pay-and-rewards/payroll-information-for-managers,2025-01-24,staff
https://www.essex.ac.uk/staff/knowledge-exchange-and-commercialisation/evaluation-services,2025-01-24,staff
https://www.essex.ac.uk/staff/knowledge-exchange-and-commercialisation/innovation-partnerships,2025-01-23,staff
https://www.essex.ac.uk/staff/knowledge-exchange-and-commercialisation/accelerated-knowledge-transfers,2025-01-23,staff
https://www.essex.ac.uk/staff/knowledge-exchange-and-commercialisation/about-intellectual-property,2025-01-23,staff
https://www.essex.ac.uk/staff/knowledge-exchange-and-commercialisation/knowledge-transfer-partnerships,2025-01-23,staff
https://www.essex.ac.uk/staff/managing-recruitment/recruitment-business-case,2025-01-24,staff
https://www.essex.ac.uk/staff/managing-recruitment/interview-selection-panels,2025-01-22,staff
https://www.essex.ac.uk/staff/managing-recruitment/recruitment-guidance-and-resources,2025-01-22,staff
https://www.essex.ac.uk/staff/managing-recruitment/recruitment-advertising,2025-01-22,staff
https://www.essex.ac.uk/staff/compliance/line-manager-responsibilities-for-staff-profiles,2025-01-22,staff
https://www.essex.ac.uk/staff/working-safely/legionella-safety,2024-11-22,staff
https://www.essex.ac.uk/staff/managing-recruitment/starting-salary-guidance,2025-01-22,staff
https://www.essex.ac.uk/staff/managing-recruitment/offer-of-employment,2025-01-22,staff
https://www.essex.ac.uk/staff/professional-services/hr-resourcing-team,2023-01-23,staff
https://www.essex.ac.uk/staff/managing-recruitment/recruitment-procedure-overview,2025-01-22,staff
https://www.essex.ac.uk/staff/risk-assessment/event-safety,2024-12-19,staff
https://www.essex.ac.uk/staff/working-safely/ionising-radiation-safety,2024-11-22,staff
https://www.essex.ac.uk/staff/working-safely/non-ionising-radiation-safety,2024-11-22,staff
https://www.essex.ac.uk/staff/risk-assessment/lifting-and-carrying,2024-12-19,staff
https://www.essex.ac.uk/staff/managing-recruitment/shortlisting-candidates,2025-01-22,staff
https://www.essex.ac.uk/staff/managing-recruitment/applicant-feedback,2025-01-22,staff
https://www.essex.ac.uk/staff/managing-recruitment/interview-and-assessment-guidance-for-managers,2025-01-22,staff
https://www.essex.ac.uk/staff/health-and-safety-responsibilities-and-support/investigating-health-and-safety-incidents,2024-11-22,staff
https://www.essex.ac.uk/staff/managing-recruitment/interview-process,2025-01-22,staff
https://www.essex.ac.uk/staff/compliance/recruitment-of-ex-offenders-and-disclosure-and-barring-service,2025-01-03,staff
https://www.essex.ac.uk/staff/working-safely/artificial-optical-radiation-safety,2024-11-22,staff
https://www.essex.ac.uk/staff/research-impact/impact-academy,2021-09-08,staff
https://www.essex.ac.uk/staff/it-services/getting-started-with-it-for-staff,2024-06-25,staff
https://www.essex.ac.uk/staff/brand/our-essex-story,2025-01-30,staff
https://www.essex.ac.uk/staff/starting-at-essex/doing-things-the-essex-way,2024-11-22,staff
https://www.essex.ac.uk/staff/managing-new-employees/preparing-an-induction-for-a-new-staff-member,2025-01-22,staff
https://www.essex.ac.uk/staff/professional-services/health-and-safety-team,2023-12-18,staff
https://www.essex.ac.uk/staff/food-and-drink/the-kitchen,2022-05-26,staff
https://www.essex.ac.uk/staff/managing-recruitment/recruitment-training,2025-01-22,staff
https://www.essex.ac.uk/staff/research-development/hr-excellence-in-research-award,2024-09-27,staff
https://www.essex.ac.uk/staff/professional-services/student-wellbeing-and-inclusivity-team,2024-07-05,staff
https://www.essex.ac.uk/staff/research-governance/due-diligence-background-and-context,2021-04-14,staff
https://www.essex.ac.uk/staff/research-governance/due-diligence-guidance-for-pls,2021-04-14,staff
https://www.essex.ac.uk/staff/research-governance/due-diligence-risk-approach-and-policy,2021-04-14,staff
https://www.essex.ac.uk/staff/academic-standards-and-quality/student-surveys,2020-03-04,staff
https://www.essex.ac.uk/staff/research-governance/ethical-approval-resources-for-applicants,2023-11-10,staff
https://www.essex.ac.uk/staff/health-and-wellbeing/muscle-or-joint-problems-from-computer-work,2024-11-22,staff
https://www.essex.ac.uk/staff/inclusive-essex/inclusion-champions,2025-01-15,staff
https://www.essex.ac.uk/staff/diversity-and-inclusion/edi-reports-and-action-plans,2025-01-10,staff
https://www.essex.ac.uk/staff/edi-resources/employers-network-for-equality-and-inclusion,2025-02-06,staff
https://www.essex.ac.uk/staff/professional-services/fees-group-committee,2025-02-06,staff
https://www.essex.ac.uk/staff/edi-resources/supporting-staff-with-health-conditions-or-impairments,2025-02-06,staff
https://www.essex.ac.uk/staff/professional-services/student-services-team,2019-09-18,staff
https://www.essex.ac.uk/staff/diversity-and-inclusion/technician-commitment,2025-01-10,staff
https://www.essex.ac.uk/staff/inclusive-essex/accessibility,2025-01-29,staff
https://www.essex.ac.uk/staff/faith/faith-services,2023-06-08,staff
https://www.essex.ac.uk/staff/it-services/equipment,2024-06-25,staff
https://www.essex.ac.uk/staff/exams-and-assessment/sourcing-invigilators,2025-02-10,staff
https://www.essex.ac.uk/staff/freedom-of-information/university-financial-information,2025-01-28,staff
https://www.essex.ac.uk/staff/event/conference-and-event-facilities,2018-08-31,staff
https://www.essex.ac.uk/staff/inclusive-essex/bame-staff-forum,2025-01-15,staff
https://www.essex.ac.uk/staff/health-and-wellbeing/silvercloud-for-staff,2024-11-22,staff
https://www.essex.ac.uk/staff/inclusive-essex/inclusivity-leads,2025-02-07,staff
https://www.essex.ac.uk/staff/health-and-wellbeing/access-to-work,2024-11-22,staff
https://www.essex.ac.uk/staff/inclusive-essex/essex-access-forum,2025-01-15,staff
https://www.essex.ac.uk/staff/working-safely/lasers-and-laser-pointers-safety,2024-11-22,staff
https://www.essex.ac.uk/staff/food-and-drink/catering-for-meetings,2025-01-31,staff
https://www.essex.ac.uk/staff/professional-services/edi-team,2025-01-29,staff
https://www.essex.ac.uk/staff/it-services/it-equipment,2025-02-10,staff
https://www.essex.ac.uk/staff/inclusive-essex/trans-and-non-binary-working-group,2025-01-15,staff
https://www.essex.ac.uk/staff/inclusive-essex/trans-and-non-binary-forum,2025-02-13,staff
https://www.essex.ac.uk/staff/university-partnerships/engage-with-an-education-development-pathway,2024-10-17,staff
https://www.essex.ac.uk/staff/freedom-of-information/decision-making,2019-12-12,staff
https://www.essex.ac.uk/staff/working-safely/electrical-safety,2024-11-22,staff
https://www.essex.ac.uk/staff/working-safely/biological-hazards-and-genetic-modification,2024-11-22,staff
https://www.essex.ac.uk/staff/working-safely/noise-and-vibration-safety,2024-11-22,staff
https://www.essex.ac.uk/staff/professional-services/customer-services-team,2022-08-17,staff
https://www.essex.ac.uk/staff/people-systems/using-hr-organiser,2025-02-19,staff
https://www.essex.ac.uk/staff/people-systems/onbase,2025-02-19,staff
https://www.essex.ac.uk/staff/people-systems/using-people-manager,2025-02-19,staff
https://www.essex.ac.uk/staff/food-and-drink/top-bar,2022-05-26,staff
https://www.essex.ac.uk/staff/food-and-drink/students-union-bar,2022-05-26,staff
https://www.essex.ac.uk/staff/food-and-drink/greenhouse-cafe,2022-05-26,staff
https://www.essex.ac.uk/staff/pay-and-rewards/annual-review-for-staff,2024-11-27,staff
https://www.essex.ac.uk/staff/grading-and-reviews/academic-permanency-and-promotion,2025-02-21,staff
https://www.essex.ac.uk/staff/diversity-and-inclusion/non-disclosure-agreements,2025-02-21,staff
https://www.essex.ac.uk/staff/pay-and-rewards/career-development-fund-for-carers,2024-11-27,staff
https://www.essex.ac.uk/staff/pay-and-rewards/payroll-information-for-employees,2024-11-27,staff
https://www.essex.ac.uk/staff/grading-and-reviews/academic-role-descriptions,2018-10-03,staff
https://www.essex.ac.uk/staff/fire-safety/peep,2018-08-23,staff
https://www.essex.ac.uk/staff/occupational-health-services/reasonable-adjustments,2024-11-22,staff
https://www.essex.ac.uk/staff/sport-and-recreation/essex-sport-staff-memberships,2024-01-05,staff
https://www.essex.ac.uk/staff/research-governance/trusted-research,2023-10-09,staff
https://www.essex.ac.uk/staff/media-centre/bob,2024-03-25,staff
https://www.essex.ac.uk/staff/it-services/laptop-care,2025-03-04,staff
https://www.essex.ac.uk/staff/professional-services/soft-fm-services,2021-10-29,staff
https://www.essex.ac.uk/staff/building-and-maintenance-services/cleaning-and-portering,2022-08-05,staff
https://www.essex.ac.uk/staff/working-safely/health-surveillance,2024-11-22,staff
https://www.essex.ac.uk/staff/it-services/surveys,2024-12-17,staff
https://www.essex.ac.uk/staff/resolving-problems/capability-procedure,2025-01-23,staff
https://www.essex.ac.uk/staff/taking-leave/career-break,2024-11-27,staff
https://www.essex.ac.uk/staff/professional-development/bame-mentoring,2025-01-23,staff
https://www.essex.ac.uk/staff/resolving-problems/disciplinary-procedure,2025-01-23,staff
https://www.essex.ac.uk/staff/starting-at-essex/conflict-of-interest-and-personal-relationships,2024-11-22,staff
https://www.essex.ac.uk/staff/death-in-service-guidance-and-checklist,2025-01-22,staff
https://www.essex.ac.uk/staff/diversity-and-inclusion/athena-swan-impact,2025-01-10,staff
https://www.essex.ac.uk/staff/taking-leave/travel-disruption,2024-11-27,staff
https://www.essex.ac.uk/staff/taking-leave/special-leave,2024-11-27,staff
https://www.essex.ac.uk/staff/health-and-wellbeing/alcohol-and-drugs,2024-11-22,staff
https://www.essex.ac.uk/staff/taking-leave/adoption-leave-and-pay,2024-11-27,staff
https://www.essex.ac.uk/staff/awards-and-funding/collaborative-award-for-teaching-excellence,2020-03-03,staff
https://www.essex.ac.uk/staff/professional-development/coaching-for-success,2025-01-17,staff
https://www.essex.ac.uk/staff/resolving-problems/conducting-investigations,2025-01-23,staff
https://www.essex.ac.uk/staff/health-and-safety-responsibilities-and-support/contractor-health-and-safety,2024-11-22,staff
https://www.essex.ac.uk/staff/educator-development/educator-support-resources,2024-07-19,staff
https://www.essex.ac.uk/staff/pay-and-rewards/additional-paid-work,2024-11-27,staff
https://www.essex.ac.uk/staff/awards-and-funding/national-teaching-fellowship-scheme,2020-03-03,staff
https://www.essex.ac.uk/staff/inclusive-essex/accessible-documents,2025-01-29,staff
https://www.essex.ac.uk/staff/educator-development/education-exchange,2024-09-05,staff
https://www.essex.ac.uk/staff/people-systems/email-good-practice-guidelines,2025-02-19,staff
https://www.essex.ac.uk/staff/pay-and-rewards/our-commitment-to-pay-equality,2024-11-27,staff
https://www.essex.ac.uk/staff/diversity-and-inclusion/employing-disabled-people-and-people-with-health-conditions,2025-01-10,staff
https://www.essex.ac.uk/staff/edi-resources/tackling-racism,2025-02-06,staff
https://www.essex.ac.uk/staff/grading-and-reviews/transitioning-from-an-ase-to-aser-contract,2022-12-07,staff
https://www.essex.ac.uk/staff/diversity-and-inclusion/the-armed-forces-covenant,2025-01-10,staff
https://www.essex.ac.uk/staff/pay-and-rewards/responsibility-allowance-policy,2024-11-27,staff
https://www.essex.ac.uk/staff/diversity-and-inclusion/what-is-athena-swan,2025-01-10,staff
https://www.essex.ac.uk/staff/professional-development/yufe-staff-programme,2024-10-02,staff
https://www.essex.ac.uk/staff/working-flexibility/working-from-home,2024-11-27,staff
https://www.essex.ac.uk/staff/professional-development/postgraduate-certificate-in-higher-education-practice,2025-01-23,staff
https://www.essex.ac.uk/staff/professional-development/people-management-development,2025-01-24,staff
https://www.essex.ac.uk/staff/compliance/removal-and-relocation,2025-01-03,staff
https://www.essex.ac.uk/staff/starting-at-essex/removal-and-relocation,2024-11-22,staff
https://www.essex.ac.uk/staff/educator-development/peer-review-of-teaching-policy,2025-02-20,staff
https://www.essex.ac.uk/staff/edi-resources/pronoun-guide,2025-01-15,staff
https://www.essex.ac.uk/staff/change-management/redeployment-of-staff,2025-01-23,staff
https://www.essex.ac.uk/staff/starting-at-essex/social-media-policy,2024-11-22,staff
https://www.essex.ac.uk/staff/diversity-and-inclusion/tackling-misogyny-guidance,2025-01-10,staff
https://www.essex.ac.uk/staff/resolving-problems/workplace-representatives,2025-01-23,staff
https://www.essex.ac.uk/staff/starting-at-essex/whistleblowing-policy,2024-11-22,staff
https://www.essex.ac.uk/staff/taking-leave/sickness-leave,2024-11-27,staff
https://www.essex.ac.uk/staff/inclusive-essex/essex-womens-network,2025-01-15,staff
https://www.essex.ac.uk/staff/diversity-and-inclusion/equality-and-diversity-policy-and-strategy,2025-01-10,staff
https://www.essex.ac.uk/staff/inclusive-essex/essex-lgbt-alliance,2025-01-15,staff
https://www.essex.ac.uk/staff/compliance/employment-and-training-guidance-for-al,2025-01-03,staff
https://www.essex.ac.uk/staff/pay-and-rewards/employee-fee-waiver,2025-01-08,staff
https://www.essex.ac.uk/staff/essential-training,2025-01-16,staff
https://www.essex.ac.uk/staff/edi-resources/edi-key-dates,2025-02-06,staff
https://www.essex.ac.uk/staff/diversity-and-inclusion/our-commitment,2025-01-10,staff
https://www.essex.ac.uk/staff/inclusive-essex/global-forum,2025-01-15,staff
https://www.essex.ac.uk/staff/inclusive-essex/parents-support-network,2025-01-15,staff
https://www.essex.ac.uk/staff/taking-leave/paternity-leave-and-pay,2024-11-27,staff
https://www.essex.ac.uk/staff/taking-leave/parental-leave,2024-11-27,staff
https://www.essex.ac.uk/staff/health-and-wellbeing/no-smoking-policy,2024-11-22,staff
https://www.essex.ac.uk/staff/governance/modern-slavery-and-human-trafficking,2020-09-15,staff
https://www.essex.ac.uk/staff/research-development/researcher-development,2024-11-20,staff
https://www.essex.ac.uk/staff/taking-leave/miscarriage-stillbirth-and-infertility,2024-11-27,staff
https://www.essex.ac.uk/staff/taking-leave/maternity-leave-and-pay,2024-11-27,staff
https://www.essex.ac.uk/staff/change-management/managing-structural-change,2025-01-23,staff
https://www.essex.ac.uk/staff/resolving-problems/grievance-procedure,2025-01-23,staff
https://www.essex.ac.uk/staff/inclusive-essex/lgbtq-allies,2025-01-15,staff
https://www.essex.ac.uk/staff/inclusive-essex/lgbtq-staff-forum,2025-01-15,staff
https://www.essex.ac.uk/staff/health-and-wellbeing/menopause-advice-and-support,2024-11-22,staff
https://www.essex.ac.uk/staff/managing-flexible-working/flexible-working-requests,2025-01-22,staff
https://www.essex.ac.uk/staff/managing-flexible-working/establishing-flexible-working,2025-01-22,staff
https://www.essex.ac.uk/staff/working-flexibility/flexible-working,2024-11-27,staff
https://www.essex.ac.uk/staff/health-and-safety-policies-and-procedures/policies,2024-11-22,staff
https://www.essex.ac.uk/staff/heads-of-department/heads-school-and-section-support,2020-08-28,staff
https://www.essex.ac.uk/staff/diversity-and-inclusion/gender-equality-plan,2025-01-10,staff
https://www.essex.ac.uk/staff/uecs-and-wivenhoe-house-staff/wivenhoe-house-hotel-staff,2018-09-21,staff
https://www.essex.ac.uk/staff/awards-and-funding/postgraduate-research-education-awards,2024-01-08,staff
https://www.essex.ac.uk/staff/building-and-maintenance-services/building-works-at-southend-campus,2022-10-05,staff
https://www.essex.ac.uk/staff/building-and-maintenance-services/building-works-at-loughton-campus,2018-08-10,staff
https://www.essex.ac.uk/staff/diversity-and-inclusion/race-equality-charter,2025-01-10,staff
https://www.essex.ac.uk/staff/food-and-drink/food-and-drink-at-colchester-campus,2024-09-30,staff
https://www.essex.ac.uk/staff/working-with-information-and-data/disposing-of-documents,2021-01-08,staff
https://www.essex.ac.uk/staff/freedom-of-information/retention-schedule-hr,2025-03-19,staff
https://www.essex.ac.uk/staff/health-and-safety-responsibilities-and-support/principal-investigators-researchers-health-and-safety-responsibilities,2025-01-24,staff
https://www.essex.ac.uk/staff/risk-assessment/carrying-out-a-risk-assessment,2023-12-18,staff
https://www.essex.ac.uk/staff/risk-assessment/storage-areas,2024-06-19,staff
https://www.essex.ac.uk/staff/professional-services/library-facilities-and-benefits,2022-10-20,staff
https://www.essex.ac.uk/staff/awards-and-funding/excellence-in-education-award,2020-07-08,staff
https://www.essex.ac.uk/staff/professional-services/library-services-team,2019-07-11,staff
https://www.essex.ac.uk/staff/professional-services/business-engagement-team,2025-01-23,staff
https://www.essex.ac.uk/staff/marketing-and-communications-support/writing-a-news-story-or-press-release,2025-03-26,staff
https://www.essex.ac.uk/staff/travel-and-transport/staff-parking,2024-10-24,staff
https://www.essex.ac.uk/staff/travel-and-transport/parking-rules-and-regulations-at-colchester-campus,2025-03-27,staff
https://www.essex.ac.uk/staff/travel-and-transport/parking-at-southend-campus,2025-03-27,staff
https://www.essex.ac.uk/staff/travel-and-transport/car-parks-at-colchester-campus,2025-03-27,staff
https://www.essex.ac.uk/staff/travel-and-transport/parking-restrictions,2025-03-27,staff
https://www.essex.ac.uk/staff/travel-and-transport/parking-at-loughton-campus,2025-03-27,staff
https://www.essex.ac.uk/staff/food-and-drink/essex-food-rewards,2025-01-10,staff
https://www.essex.ac.uk/staff/inclusive-essex/lgbtq-staff-network,2025-02-12,staff
https://www.essex.ac.uk/staff/employment-policies-and-procedures,2023-12-21,staff
https://www.essex.ac.uk/staff/diversity-and-inclusion/edi-policies-guidance-definitions,2025-01-10,staff
https://www.essex.ac.uk/staff/travel-and-transport/disabled-staff-parking-at-colchester-campus,2025-03-27,staff
https://www.essex.ac.uk/staff/travel-and-transport/electric-vehicle-charging-at-colchester-campus,2025-03-27,staff
https://www.essex.ac.uk/staff/educator-development/innovative-assessment,2024-09-20,staff
https://www.essex.ac.uk/staff/brand/photography,2024-06-12,staff
https://www.essex.ac.uk/staff/event/stem-and-root,2025-01-15,staff
https://www.essex.ac.uk/staff/health-and-safety-responsibilities-and-support/manager-and-supervisor-health-and-safety-responsibilities,2025-02-05,staff
https://www.essex.ac.uk/staff/health-and-safety-responsibilities-and-support/report-a-fire-safety-concern,2024-11-22,staff
https://www.essex.ac.uk/staff/health-and-safety-responsibilities-and-support/report-unsafe-behaviour,2024-12-20,staff
https://www.essex.ac.uk/staff/health-and-safety-responsibilities-and-support/report-a-premises-hazard,2024-12-20,staff
https://www.essex.ac.uk/staff/diversity-and-inclusion/equality-diversity-and-inclusion-annual-reports,2025-01-10,staff
https://www.essex.ac.uk/staff/research-governance/research-risk-assessment,2019-09-12,staff
https://www.essex.ac.uk/staff/working-safely/research-rigs,2024-11-22,staff
https://www.essex.ac.uk/staff/travel-and-transport/campus-accommodation,2025-03-25,staff
https://www.essex.ac.uk/staff/travel-and-transport/motorcycle-parking-at-colchester-campus,2025-03-28,staff
https://www.essex.ac.uk/staff/working-flexibility/hybrid-working-guidance,2024-11-27,staff
https://www.essex.ac.uk/staff/compliance/requesting-references,2025-03-06,staff
https://www.essex.ac.uk/staff/taking-leave/neonatal-leave,2024-11-27,staff
https://www.essex.ac.uk/staff/health-and-wellbeing/essex-working-well,2024-11-22,staff
https://www.essex.ac.uk/staff/health-and-wellbeing/trauma-support,2024-11-22,staff
https://www.essex.ac.uk/staff/professional-services/occupational-health-team,2019-07-11,staff
https://www.essex.ac.uk/staff/educator-development/ai-in-teaching,2024-09-20,staff
https://www.essex.ac.uk/staff/academic-standards-and-quality/annual-summary-academic-policy-decisions,2024-01-24,staff
https://www.essex.ac.uk/staff/travel-and-transport/cycling-facilities-at-colchester-campus,2022-09-28,staff
https://www.essex.ac.uk/staff/uecs-and-wivenhoe-house-staff/uecs-staff,2025-02-07,staff
https://www.essex.ac.uk/staff/brand/our-essex-personality,2025-01-29,staff
https://www.essex.ac.uk/staff/leaving-the-university-for-staff-members,2024-11-27,staff
https://www.essex.ac.uk/staff/building-and-maintenance-services/loughton-facilities-helpdesk,2018-09-07,staff
https://www.essex.ac.uk/staff/building-and-maintenance-services/southend-facilities-helpdesk,2018-09-07,staff
https://www.essex.ac.uk/staff/brand/font,2024-06-12,staff
https://www.essex.ac.uk/staff/exams-and-assessment/assessment-and-marking-policies-staff,2025-04-10,staff
https://www.essex.ac.uk/staff/exams-and-assessment/postgraduate-taught-results-processing-guidance,2018-01-23,staff
https://www.essex.ac.uk/staff/professional-development/mentoring,2024-09-06,staff
https://www.essex.ac.uk/staff/student-opportunities/essex-interns-staff,2024-06-27,staff
https://www.essex.ac.uk/staff/student-success/transitions-and-transformations-sponsorship-programme,2023-09-27,staff
https://www.essex.ac.uk/staff/health-and-wellbeing/wellbeing-wednesdays,2025-04-15,staff
https://www.essex.ac.uk/staff/event/func,2025-01-15,staff
https://www.essex.ac.uk/staff/it-services/leavers,2025-04-04,staff
https://www.essex.ac.uk/staff/professional-services/commercial-applications,2025-04-16,staff
https://www.essex.ac.uk/staff/university-partnerships/our-partner-institutions,2024-04-11,staff
https://www.essex.ac.uk/staff/academic-standards-and-quality/quality-assurance-and-enhancement,2023-06-08,staff
https://www.essex.ac.uk/staff/research-funding/research-based-externally-funded-studentships,2023-12-04,staff
https://www.essex.ac.uk/staff/working-with-information-and-data/privacy-notice,2019-01-17,staff
https://www.essex.ac.uk/staff/finance/statutory-data-returns,2019-02-28,staff
https://www.essex.ac.uk/staff/starting-at-essex/probation,2024-11-22,staff
https://www.essex.ac.uk/staff/working-safely/electromagnetic-fields-safety,2024-11-22,staff
https://www.essex.ac.uk/staff/risk-assessment/student-placements,2024-12-20,staff
https://www.essex.ac.uk/staff/starting-at-essex/welcome-to-essex,2024-11-22,staff
https://www.essex.ac.uk/staff/post-and-property-services/parcel-deliveries,2018-08-09,staff
https://www.essex.ac.uk/staff/professional-services/central-stores-team,2020-03-09,staff
https://www.essex.ac.uk/staff/starting-at-essex/your-first-week,2024-11-22,staff
https://www.essex.ac.uk/staff/diversity-and-inclusion/edi-charters-awards-pledges,2025-01-10,staff
https://www.essex.ac.uk/staff/it-services/use-of-ai-tools,2025-01-09,staff
https://www.essex.ac.uk/staff/it-services/business,2024-06-26,staff
https://www.essex.ac.uk/staff/travel-and-transport/bus-travel-discounts-southend,2018-01-23,staff
https://www.essex.ac.uk/staff/take-part-in-research/current-opportunities,2024-06-10,staff
https://www.essex.ac.uk/staff/occupational-health-services/oh-student-services,2024-11-22,staff
https://www.essex.ac.uk/staff/professional-services/essex-abroad-team,2025-04-30,staff
https://www.essex.ac.uk/staff/food-and-drink/buffalo-joes,2024-11-21,staff
https://www.essex.ac.uk/staff/food-and-drink/crumbs,2024-11-21,staff
https://www.essex.ac.uk/staff/food-and-drink/lakeside-theatre-cafe,2022-05-26,staff
https://www.essex.ac.uk/staff/food-and-drink/zest-fresh,2023-01-16,staff
https://www.essex.ac.uk/staff/food-and-drink/street-food-huts,2024-11-21,staff
https://www.essex.ac.uk/staff/educator-development/cadenza,2025-01-16,staff
https://www.essex.ac.uk/staff/marketing-and-communications-support/recruitment-events,2024-11-15,staff
https://www.essex.ac.uk/staff/marketing-and-communications-support/social-media-support,2021-11-17,staff
https://www.essex.ac.uk/staff/marketing-and-communications-support/getting-marketing-support,2021-11-17,staff
https://www.essex.ac.uk/staff/marketing-and-communications-support/advertising-support,2020-04-21,staff
https://www.essex.ac.uk/staff/risk-assessment/field-trips-and-off-site-visits,2024-12-19,staff
https://www.essex.ac.uk/staff/it-services/zoom-ai,2025-05-02,staff
https://www.essex.ac.uk/staff/occupational-health-services/oh-training,2024-11-22,staff
https://www.essex.ac.uk/staff/health-and-wellbeing/weight-management,2024-11-22,staff
https://www.essex.ac.uk/staff/travel-and-transport/walking,2023-12-01,staff
https://www.essex.ac.uk/staff/event/booking-a-room,2018-11-09,staff
https://www.essex.ac.uk/staff/building-and-maintenance-services/building-faults-repairs-and-maintenance-requests,2024-01-05,staff
